First Robot | Second Robot | Step
    (53,15)        (37 19)         185
    (53,16)        (38 19)         186
    (54,16)        (39 19)         187
    (55,16)        (39 18)         188
    (55,15)        (39 17)         189
    (56,15)        (39 16)         190
    (57,15)        (39 15)         191
    (57,16)        (39 14)         192
    (58,16)        (40 14)         193
    (59,16)        (41 14)         194
    (60,16)        (42 14)         195
    (60,17)        (43 14)         196
    (61,17)        (44 14)         197
    (61,18)        (45 14)         198
    (62,18)        (46 14)         199
    (63,18)        (46 15)         200
    (64,18)        (47 15)         201
    (64,17)        (48 15)         202
    (65,17)        (49 15)         203
    (66,17)        (50 15)         204
    (66,18)        (51 15)         205
    (67,18)        (52 15)         206
    (68,18)        (53 15)         207
    (69,18)        (53 16)         208
    (70,18)        (54 16)         209
    (71,18)        (55 16)         210
    (72,18)        (55 15)         211
    (73,18)        (56 15)         212
    (74,18)        (55 15)         213
    (75,18)        (55 16)         214
    (76,18)        (55 17)         215
    (76,19)        (55 18)         216
    (77,19)        (55 19)         217
    (77,20)        (55 20)         218
    (77,21)        (55 21)         219
    (76,21)        (54 21)         220
    (77,21)        (54 22)         221
    (78,21)        (54 23)         222
    (79,21)        (53 23)         223
    (80,21)        (53 24)         224
    (80,20)        (53 25)         225
    (81,20)        (52 25)         226
    (82,20)        (51 25)         227
    (83,20)        (51 26)         228
    (84,20)        (50 26)         229
    (85,20)        (50 27)         230
    (86,20)        (50 26)         231
    (86,19)        (51 26)         232
    (87,19)        (52 26)         233
    (88,19)        (53 26)         234
    (88,18)        (54 26)         235
    (89,18)        (55 26)         236
    (90,18)        (55 25)         237
    (91,18)        (55 24)         238
    (92,18)        (56 24)         239
    (93,18)        (56 23)         240
    (94,18)        (56 22)         241
    (95,18)        (56 21)         242
    (94,18)        (56 20)         243
    (93,18)        (56 19)         244
    (93,19)        (57 19)         245
    (93,20)        (57 18)         246
    (94,20)        (58 18)         247
    (94,21)        (58 17)         248
    (94,22)        (59 17)         249
    (95,22)        (60 17)         250
    (95,23)        (61 17)         251
    (95,24)        (61 18)         252
    (95,25)        (62 18)         253
    (95,26)        (63 18)         254
    (95,27)        (64 18)         255
    (95,28)        (64 17)         256
    (95,29)        (65 17)         257
    (94,29)        (66 17)         258
    (94,30)        (66 18)         259
    (94,31)        (67 18)         260
    (94,32)        (68 18)         261
    (94,33)        (69 18)         262
    (94,34)        (70 18)         263
    (94,35)        (71 18)         264
    (94,36)        (72 18)         265
    (94,37)        (73 18)         266
    (94,38)        (74 18)         267
    (94,39)        (75 18)         268
    (94,40)        (76 18)         269
    (94,41)        (77 18)         270
    (94,42)        (78 18)         271
    (94,43)        (79 18)         272
    (94,44)        (80 18)         273
    (94,45)        (80 19)         274
    (94,46)        (80 20)         275
    (94,47)        (81 20)         276
    (94,48)        (82 20)         277
    (94,49)        (83 20)         278
    (94,50)        (84 20)         279
    (94,51)        (85 20)         280
    (94,52)        (86 20)         281
    (94,53)        (86 19)         282
    (95,53)        (87 19)         283
    (95,54)        (88 19)         284
    (95,55)        (88 18)         285
    (95,56)        (89 18)         286
    (94,56)        (90 18)         287
    (94,57)        (91 18)         288
    (94,58)        (92 18)         289
    (93,58)        (93 18)         290
    (92,58)        (94 18)         291
    (92,59)        (95 18)         292
    (92,60)        (94 18)         293
    (92,61)        (93 18)         294
    (92,62)        (93 19)         295
    (91,62)        (93 20)         296
    (91,63)        (94 20)         297
    (91,64)        (94 21)         298
    (90,64)        (94 22)         299
    (90,65)        (95 22)         300
    (90,66)        (95 23)         301
    (90,67)        (95 24)         302
    (90,68)        (95 25)         303
    (90,69)        (95 26)         304
    (91,69)        (95 27)         305
    (91,70)        (95 28)         306
    (92,70)        (95 29)         307
    (92,71)        (94 29)         308
    (92,72)        (94 30)         309
    (93,72)        (94 31)         310
    (94,72)        (94 32)         311
    (94,73)        (94 33)         312
    (93,73)        (94 34)         313
    (93,74)        (94 35)         314
    (93,75)        (94 36)         315
    (92,75)        (94 37)         316
    (92,76)        (94 38)         317
    (92,77)        (94 39)         318
    (92,78)        (94 40)         319
    (91,78)        (94 41)         320
    (91,79)        (94 42)         321
    (90,79)        (94 43)         322
    (90,80)        (94 44)         323
    (90,81)        (94 45)         324
    (89,81)        (94 46)         325
    (88,81)        (94 47)         326
    (87,81)        (94 48)         327
    (86,81)        (94 49)         328
    (85,81)        (94 50)         329
    (85,82)        (94 51)         330
    (85,83)        (94 52)         331
    (84,83)        (94 53)         332
    (83,83)        (95 53)         333
    (83,84)        (95 54)         334
    (82,84)        (95 55)         335
    (81,84)        (95 56)         336
    (80,84)        (94 56)         337
    (79,84)        (94 57)         338
    (78,84)        (94 58)         339
    (78,85)        (93 58)         340
    (78,86)        (92 58)         341
    (77,86)        (92 59)         342
    (76,86)        (92 60)         343
    (76,87)        (92 61)         344
    (75,87)        (92 62)         345
    (74,87)        (91 62)         346
    (74,88)        (91 63)         347
    (73,88)        (91 64)         348
    (72,88)        (90 64)         349
    (71,88)        (90 65)         350
    (70,88)        (90 66)         351
    (69,88)        (90 67)         352
    (68,88)        (90 68)         353
    (68,89)        (90 69)         354
    (68,90)        (91 69)         355
    (68,91)        (91 70)         356
    (68,92)        (92 70)         357
    (67,92)        (92 71)         358
    (66,92)        (92 72)         359
    (65,92)        (93 72)         360
    (64,92)        (94 72)         361
    (64,91)        (94 73)         362
    (64,90)        (93 73)         363
    (63,90)        (93 74)         364
    (63,89)        (93 75)         365
    (63,88)        (92 75)         366
    (64,88)        (92 76)         367
    (65,88)        (92 77)         368
    (65,87)        (92 78)         369
    (65,86)        (91 78)         370
    (65,85)        (91 79)         371
    (65,84)        (90 79)         372
    (65,83)        (89 79)         373
    (65,82)        (89 78)         374
    (64,82)        (88 78)         375
    (64,81)        (87 78)         376
    (64,80)        (86 78)         377
    (65,80)        (85 78)         378
    (65,79)        (84 78)         379
    (65,78)        (83 78)         380
    (65,77)        (82 78)         381
    (65,76)        (81 78)         382
    (65,75)        (80 78)         383
    (66,75)        (80 79)         384
    (66,74)        (79 79)         385
    (66,73)        (78 79)         386
    (66,72)        (77 79)         387
    (65,72)        (76 79)         388
    (65,71)        (76 80)         389
    (65,70)        (75 80)         390
    (65,69)        (74 80)         391
    (66,69)        (73 80)         392
    (66,68)        (72 80)         393
    (66,67)        (71 80)         394
    (67,67)        (70 80)         395
    (67,66)        (69 80)         396
    (67,65)        (68 80)         397
    (68,65)        (67 80)         398
    (68,64)        (66 80)         399
    (68,63)        (65 80)         400
    (68,62)        (64 80)         401
    (67,62)        (64 81)         402
    (67,61)        (64 82)         403
    (66,61)        (65 82)         404
    (65,61)        (65 83)         405
    (65,62)        (65 84)         406
    (65,63)        (64 84)         407
    (66,63)        (64 85)         408
Wait for 2nd     (64 86)         409
Wait for 2nd     (64 87)         410
Wait for 2nd     (64 88)         411
Wait for 2nd     (63 88)         412
Wait for 2nd     (63 89)         413
Wait for 2nd     (63 90)         414
Wait for 2nd     (64 90)         415
Wait for 2nd     (64 91)         416
Wait for 2nd     (64 92)         417
Wait for 2nd     (64 91)         418
Wait for 2nd     (64 90)         419
Wait for 2nd     (63 90)         420
Wait for 2nd     (63 89)         421
Wait for 2nd     (63 88)         422
Wait for 2nd     (64 88)         423
Wait for 2nd     (65 88)         424
Wait for 2nd     (65 87)         425
Wait for 2nd     (65 86)         426
Wait for 2nd     (65 85)         427
Wait for 2nd     (65 84)         428
Wait for 2nd     (65 83)         429
Wait for 2nd     (66 83)         430
Wait for 2nd     (66 82)         431
Wait for 2nd     (66 81)         432
Wait for 2nd     (66 80)         433
Wait for 2nd     (66 79)         434
Wait for 2nd     (65 79)         435
Wait for 2nd     (65 78)         436
Wait for 2nd     (65 77)         437
Wait for 2nd     (65 76)         438
Wait for 2nd     (65 75)         439
Wait for 2nd     (66 75)         440
Wait for 2nd     (66 74)         441
Wait for 2nd     (66 73)         442
Wait for 2nd     (66 72)         443
Wait for 2nd     (65 72)         444
Wait for 2nd     (65 71)         445
Wait for 2nd     (65 70)         446
Wait for 2nd     (65 69)         447
Wait for 2nd     (66 69)         448
Wait for 2nd     (66 68)         449
Wait for 2nd     (66 67)         450
Wait for 2nd     (67 67)         451
Wait for 2nd     (67 66)         452
Wait for 2nd     (67 65)         453
Wait for 2nd     (68 65)         454
Wait for 2nd     (68 64)         455
Wait for 2nd     (68 63)         456
Wait for 2nd     (68 62)         457
Wait for 2nd     (67 62)         458
Wait for 2nd     (67 61)         459
Wait for 2nd     (66 61)         460
Wait for 2nd     (65 61)         461
Wait for 2nd     (65 62)         462
Wait for 2nd     (65 63)         463
    (65,63)        (65 62)         464
    (65,62)        (65 61)         465
    (64,62)        (66 61)         466
    (63,62)        (67 61)         467
    (62,62)        (68 61)         468
    (61,62)        (69 61)         469
    (60,62)        (70 61)         470
    (59,62)        (70 60)         471
    (58,62)        (71 60)         472
    (57,62)        (71 59)         473
    (56,62)        (71 58)         474
    (55,62)        (71 57)         475
    (54,62)        (71 56)         476
    (54,61)        (70 56)         477
    (53,61)        (70 55)         478
    (53,60)        (70 54)         479
    (53,59)        (70 53)         480
    (53,58)        (70 52)         481
    (53,57)        (70 51)         482
    (53,56)        (70 50)         483
    (53,55)        (70 49)         484
    (53,54)        (70 48)         485
